Airline,Airline ID,Source airport ID,Source airport ,Destination airport ID,Destination airport ,Codeshare,Stops,Equipment,Price,Source,Destination,Date_of_Journey
Air India,3E,10739,STL,3678,BRL,5726,0,CNC,8366,Kolkata,Banglore,12/06/2019
Air India,3E,10739,STL,3678,DEC,4042,0,CNC,19630,Chennai,Kolkata,1/03/2019
Jet Airways,3E,10739,STL,3678,JBR,3591,0,CNC,13502,Banglore,New Delhi,06/03/2019
Jet Airways,3F,16262,CGA,7144,HYL,7145,0,DHP,14781,Kolkata,Banglore,1/05/2019
Multiple carriers,3F,16262,CGA,7144,KTN,3808,0,DHP,6513,Delhi,Cochin,12/06/2019
Air India,3F,16262,HYL,7145,CGA,7144,0,DHP,9929,Delhi,Cochin,1/06/2019
Multiple carriers,3F,16262,HYL,7145,KTB,7147,0,DHP,18275,Delhi,Cochin,6/06/2019
Air India,3F,16262,HYL,7145,KTN,3808,0,DHP,4487,Delhi,Cochin,9/04/2019
IndiGo,3F,16262,KTB,7147,HYL,7145,0,DHP,2754,Mumbai,Hyderabad,15/03/2019
Air India,3F,16262,KTB,7147,KTN,3808,0,DHP,2575,Mumbai,Hyderabad,27/03/2019
SpiceJet,3F,16262,KTN,3808,CGA,7144,0,DHP,8224,Kolkata,Banglore,12/06/2019
Air India,3F,16262,KTN,3808,HYL,7145,0,DHP,8991,Delhi,Cochin,9/03/2019
IndiGo,3F,16262,KTN,3808,KTB,7147,0,DHP,5000,Delhi,Cochin,24/06/2019
Jet Airways,3F,16262,KTN,3808,MTM,7146,0,DHP,8529,Kolkata,Banglore,12/06/2019
Air India,3F,16262,MTM,7146,KTN,3808,0,DHP,14042,Delhi,Cochin,3/03/2019
Jet Airways,3G,595,ACC,248,DKR,1084,0,319,4030,Banglore,Delhi,24/05/2019
Jet Airways,3G,595,ACC,248,LOS,273,0,319,10844,Kolkata,Banglore,6/06/2019
IndiGo,3G,595,ACC,248,ROB,1063,0,319,4804,Kolkata,Banglore,6/05/2019
Multiple carriers,3G,595,BCN,1218,BJL,1050,0,319,7308,Delhi,Cochin,27/05/2019
IndiGo,3G,595,BJL,1050,BCN,1218,0,319,4823,Banglore,Delhi,12/05/2019
Jet Airways,3G,595,BJL,1050,DKR,1084,0,319,10262,Delhi,Cochin,24/06/2019
Jet Airways,3G,595,BJL,1050,FNA,1059,0,319,12898,Delhi,Cochin,27/05/2019
Air India,3G,595,CKY,4162,OXB,5665,0,319,12778,Banglore,New Delhi,12/03/2019
IndiGo,3G,595,DKR,1084,ACC,248,0,319,14871,Delhi,Cochin,3/03/2019
Air India,3G,595,DKR,1084,BJL,1050,0,319,8708,Delhi,Cochin,21/03/2019
Jet Airways,3G,595,DKR,1084,DLA,897,0,319,10844,Kolkata,Banglore,6/06/2019
SpiceJet,3G,595,DKR,1084,FNA,1059,0,319,4129,Mumbai,Hyderabad,6/03/2019
IndiGo,3G,595,DKR,1084,LOS,273,0,319,4804,Kolkata,Banglore,18/05/2019
Jet Airways,3G,595,DKR,1084,OXB,5665,0,319,7229,Banglore,Delhi,6/05/2019
Jet Airways,3G,595,DLA,897,DKR,1084,0,319,7832,Banglore,New Delhi,21/03/2019
SpiceJet,3G,595,DLA,897,LOS,273,0,319,3859,Chennai,Kolkata,18/03/2019
Multiple carriers,3G,595,FNA,1059,BJL,1050,0,319,9001,Delhi,Cochin,6/06/2019
Vistara,3G,595,FNA,1059,DKR,1084,0,319,4878,Banglore,Delhi,9/05/2019
IndiGo,3G,595,FNA,1059,LGW,502,0,319,2754,Mumbai,Hyderabad,3/05/2019
Vistara,3G,595,FNA,1059,ROB,1063,0,319,4668,Banglore,Delhi,27/06/2019
Air Asia,3G,595,LGW,502,FNA,1059,0,319,5216,Kolkata,Banglore,12/05/2019
Jet Airways,3G,595,LOS,273,ACC,248,0,319,10368,Delhi,Cochin,6/06/2019
IndiGo,3G,595,LOS,273,DKR,1084,0,319,8146,Delhi,Cochin,9/03/2019
Jet Airways,3G,595,LOS,273,DLA,897,0,319,12242,Delhi,Cochin,27/03/2019
Jet Airways,3G,595,LOS,273,ROB,1063,0,319,9134,Banglore,New Delhi,15/03/2019
Air India,3G,595,OXB,5665,CKY,4162,0,319,10939,Delhi,Cochin,6/06/2019
Air India,3G,595,OXB,5665,DKR,1084,0,319,11753,Delhi,Cochin,6/06/2019
SpiceJet,3G,595,ROB,1063,ACC,248,0,319,4174,Kolkata,Banglore,24/04/2019
Jet Airways,3G,595,ROB,1063,FNA,1059,0,319,10844,Kolkata,Banglore,21/05/2019
Jet Airways,3G,595,ROB,1063,LOS,273,0,319,14714,Delhi,Cochin,3/06/2019
Jet Airways,3H,\N,AKV,5506,YIK,5504,0,DH8,9899,Kolkata,Banglore,12/06/2019
IndiGo,3H,\N,AKV,5506,YPX,6727,0,DH8,14871,Delhi,Cochin,3/03/2019
IndiGo,3H,\N,XGR,5512,YVP,154,0,DHT BET,7295,Chennai,Kolkata,6/03/2019
Air India,3H,\N,YGL,62,YGW,5496,0,DHT,13465,Delhi,Cochin,6/06/2019
SpiceJet,3H,\N,YGL,62,YPX,6727,0,73M,3543,Chennai,Kolkata,21/05/2019
Multiple carriers,3H,\N,YGL,62,YUL,146,0,73M,7198,Delhi,Cochin,27/06/2019
Jet Airways,3H,\N,YGW,5496,YGL,62,0,DHT,10262,Delhi,Cochin,1/06/2019
IndiGo,3H,\N,YGW,5496,YPH,5520,0,BET,4148,Kolkata,Banglore,15/03/2019
Jet Airways,3H,\N,YGW,5496,YSK,5529,0,DH8,8016,Banglore,Delhi,27/06/2019
Jet Airways,3H,\N,YGW,5496,YUD,5515,0,DH8,10262,Delhi,Cochin,9/06/2019
SpiceJet,3H,\N,YGW,5496,YUL,146,0,DH8,3841,Kolkata,Banglore,15/06/2019
Jet Airways,3H,\N,YGW,5496,YUY,149,0,DH8,11507,Banglore,New Delhi,12/03/2019
Jet Airways,3H,\N,YIK,5504,AKV,5506,0,DH8,14781,Kolkata,Banglore,1/05/2019
Jet Airways,3H,\N,YIK,5504,YZG,5535,0,DH8,16079,Delhi,Cochin,27/05/2019
Jet Airways,3H,\N,YKG,5481,YPJ,5508,0,DHT DH8,12898,Delhi,Cochin,27/05/2019
Multiple carriers,3H,\N,YKG,5481,YQC,5499,0,DH8,15353,Delhi,Cochin,6/03/2019
IndiGo,3H,\N,YKG,5481,YVP,154,0,DH8 DHT,7303,Banglore,New Delhi,24/03/2019
SpiceJet,3H,\N,YKL,80,YQB,111,0,DH8,6197,Kolkata,Banglore,24/03/2019
Air India,3H,\N,YKL,80,YVP,154,0,DH8 BET,8996,Kolkata,Banglore,9/06/2019
IndiGo,3H,\N,YKL,80,YWK,161,0,BET,6528,Delhi,Cochin,21/03/2019
GoAir,3H,\N,YKL,80,YZV,202,0,BET DH8,4239,Banglore,Delhi,9/04/2019
IndiGo,3H,\N,YPH,5520,YPX,6727,0,DH8 BET,4148,Kolkata,Banglore,12/03/2019
SpiceJet,3H,\N,YPH,5520,YUD,5515,0,DH8,3971,Banglore,Delhi,24/05/2019
Air Asia,3H,\N,YPH,5520,YVP,154,0,BET,5192,Kolkata,Banglore,6/05/2019
Jet Airways,3H,\N,YPJ,5508,YKG,5481,0,DHT DH8,9483,Delhi,Cochin,9/04/2019
Jet Airways,3H,\N,YPJ,5508,YTQ,6728,0,DHT DH8,18804,Delhi,Cochin,3/06/2019
Air India,3H,\N,YPJ,5508,YVP,154,0,DHT,5201,Delhi,Cochin,18/06/2019
Jet Airways,3H,\N,YPX,6727,AKV,5506,0,DH8,16079,Delhi,Cochin,27/05/2019
Jet Airways,3H,\N,YPX,6727,YGL,62,0,73M,7229,Banglore,Delhi,15/06/2019
Multiple carriers,3H,\N,YPX,6727,YPH,5520,0,DH8,6795,Delhi,Cochin,27/05/2019
Jet Airways,3H,\N,YPX,6727,YVP,154,0,BET,10953,Kolkata,Banglore,9/05/2019
Multiple carriers,3H,\N,YQB,111,YKL,80,0,DH8,15965,Delhi,Cochin,24/06/2019
Air India,3H,\N,YQB,111,YUL,146,0,DH8,9968,Delhi,Cochin,9/04/2019
IndiGo,3H,\N,YQC,5499,YKG,5481,0,DH8,4804,Kolkata,Banglore,6/06/2019
Jet Airways,3H,\N,YQC,5499,YWB,7253,0,DH8,16079,Delhi,Cochin,27/05/2019
Jet Airways,3H,\N,YSK,5529,YGW,5496,0,DH8,11507,Delhi,Cochin,12/06/2019
Air India,3H,\N,YSK,5529,YUD,5515,0,DH8,11542,Kolkata,Banglore,9/06/2019
Jet Airways,3H,\N,YTQ,6728,YPJ,5508,0,DHT DH8,7229,Banglore,Delhi,24/04/2019
Jet Airways,3H,\N,YTQ,6728,YVP,154,0,DHT DH8,4544,Banglore,Delhi,27/04/2019
IndiGo,3H,\N,YUD,5515,YGW,5496,0,DH8,6496,Delhi,Cochin,15/05/2019
IndiGo,3H,\N,YUD,5515,YPH,5520,0,DH8,4804,Kolkata,Banglore,15/06/2019
Air India,3H,\N,YUD,5515,YSK,5529,0,DH8,13439,Banglore,New Delhi,01/03/2019
Jet Airways,3H,\N,YUL,146,YGL,62,0,73M,6540,Delhi,Cochin,27/03/2019
IndiGo,3H,\N,YUL,146,YGW,5496,0,DH8,4591,Banglore,Delhi,1/06/2019
IndiGo,3H,\N,YUL,146,YQB,111,0,DH8,4437,Banglore,New Delhi,18/03/2019
Air Asia,3H,\N,YUL,146,YUY,149,0,DH8,6151,Delhi,Cochin,21/03/2019
Jet Airways,3H,\N,YUY,149,YGW,5496,0,DH8,7754,Banglore,Delhi,21/06/2019
Jet Airways,3H,\N,YUY,149,YUL,146,0,DH8,10262,Delhi,Cochin,24/06/2019
Jet Airways,3H,\N,YVP,154,XGR,5512,0,DHT BET,8016,Banglore,Delhi,9/06/2019
SpiceJet,3H,\N,YVP,154,YGW,5496,0,BET,4781,Kolkata,Banglore,24/03/2019
Vistara,3H,\N,YVP,154,YKG,5481,0,DH8,4668,Banglore,Delhi,27/06/2019
Air India,3H,\N,YVP,154,YKL,80,0,DH8 BET,14594,Banglore,New Delhi,06/03/2019
Jet Airways,3H,\N,YVP,154,YPH,5520,0,BET,14231,Kolkata,Banglore,24/03/2019
Air India,3H,\N,YVP,154,YPJ,5508,0,DHT,8425,Delhi,Cochin,15/05/2019
Multiple carriers,3H,\N,YVP,154,YPX,6727,0,BET,9646,Delhi,Cochin,12/06/2019
IndiGo,3H,\N,YVP,154,YTQ,6728,0,DHT DH8,7295,Chennai,Kolkata,3/03/2019
Air Asia,3H,\N,YWB,7253,YQC,5499,0,DH8,5162,Kolkata,Banglore,9/04/2019
IndiGo,3H,\N,YWB,7253,YZG,5535,0,DH8,6860,Banglore,New Delhi,09/03/2019
Vistara,3H,\N,YWK,161,YKL,80,0,BET,6216,Delhi,Cochin,15/04/2019
Air Asia,3H,\N,YWK,161,YZV,202,0,BET,5192,Kolkata,Banglore,24/05/2019
IndiGo,3H,\N,YZG,5535,YIK,5504,0,DH8,4823,Banglore,Delhi,9/04/2019
SpiceJet,3H,\N,YZG,5535,YWB,7253,0,DH8,3919,Banglore,Delhi,3/04/2019
IndiGo,3H,\N,YZV,202,YKL,80,0,BET DH8,2754,Mumbai,Hyderabad,3/06/2019
Multiple carriers,3H,\N,YZV,202,YWK,161,0,BET,9315,Delhi,Cochin,9/05/2019
Multiple carriers,3J,5521,JIB,4119,DXB,2188,0,737,11667,Delhi,Cochin,27/03/2019
Jet Airways,3J,5521,JIB,4119,JED,2072,0,737,6224,Kolkata,Banglore,12/06/2019
Air India,3J,5521,JIB,4119,MGQ,5687,0,737,13349,Kolkata,Banglore,24/03/2019
Jet Airways,3J,5521,MGQ,5687,NBO,4059,0,737,11087,Banglore,New Delhi,18/03/2019
Multiple carriers,3J,5521,NBO,4059,MGQ,5687,0,737,15603,Delhi,Cochin,6/03/2019
Jet Airways,3K,3021,BKK,3885,SIN,3316,0,320,15129,Delhi,Cochin,9/05/2019
IndiGo,3K,3021,DRW,3999,SIN,3316,0,320,4823,Banglore,Delhi,9/04/2019
Vistara,3K,3021,HAK,4120,SIN,3316,0,320,8452,Kolkata,Banglore,1/05/2019
Multiple carriers,3K,3021,HGH,3386,SIN,3316,0,320,12524,Delhi,Cochin,6/06/2019
SpiceJet,3K,3021,HKG,3077,SIN,3316,0,320,3384,Chennai,Kolkata,27/03/2019
Jet Airways,3K,3021,HKT,3179,SIN,3316,0,320,10262,Delhi,Cochin,1/06/2019
SpiceJet,3K,3021,KIX,3992,MNL,2397,0,320,1965,Mumbai,Hyderabad,18/06/2019
IndiGo,3K,3021,KIX,3992,TPE,2276,0,320,4804,Kolkata,Banglore,18/05/2019
Jet Airways,3K,3021,KUL,3304,SIN,3316,0,320,16079,Delhi,Cochin,27/05/2019
Jet Airways,3K,3021,MNL,2397,KIX,3992,0,320,13292,Delhi,Cochin,1/06/2019
Air Asia,3K,3021,MNL,2397,SIN,3316,0,320,6751,Delhi,Cochin,9/05/2019
Air India,3K,3021,PEN,3308,SIN,3316,0,320,8669,Delhi,Cochin,15/05/2019
IndiGo,3K,3021,PER,3351,SIN,3316,0,320,14871,Delhi,Cochin,3/03/2019
Jet Airways,3K,3021,PNH,3034,SIN,3316,0,320,12898,Delhi,Cochin,21/05/2019
SpiceJet,3K,3021,REP,3035,SIN,3316,0,320,3919,Banglore,Delhi,6/06/2019
Multiple carriers,3K,3021,RGN,3239,SIN,3316,0,320,36983,Delhi,Cochin,1/03/2019
IndiGo,3K,3021,SGN,3205,SIN,3316,0,320,3597,Chennai,Kolkata,3/06/2019
Air India,3K,3021,SIN,3316,BKK,3885,0,320,10741,Banglore,New Delhi,09/03/2019
Air India,3K,3021,SIN,3316,DRW,3999,0,320,11432,Kolkata,Banglore,6/06/2019
Jet Airways,3K,3021,SIN,3316,HAK,4120,0,320,11087,Banglore,New Delhi,12/03/2019
Jet Airways,3K,3021,SIN,3316,HGH,3386,0,320,13292,Delhi,Cochin,3/06/2019
Air India,3K,3021,SIN,3316,HKG,3077,0,320,10493,Delhi,Cochin,15/06/2019
GoAir,3K,3021,SIN,3316,HKT,3179,0,320,7631,Banglore,New Delhi,09/03/2019
Air India,3K,3021,SIN,3316,KUL,3304,0,320,13381,Delhi,Cochin,6/06/2019
Jet Airways,3K,3021,SIN,3316,MNL,2397,0,320,13731,Kolkata,Banglore,6/06/2019
Air India,3K,3021,SIN,3316,PEN,3308,0,320,11911,Delhi,Cochin,21/05/2019
IndiGo,3K,3021,SIN,3316,PER,3351,0,320,4591,Banglore,Delhi,18/04/2019
Multiple carriers,3K,3021,SIN,3316,PNH,3034,0,320,14848,Delhi,Cochin,3/06/2019
Multiple carriers,3K,3021,SIN,3316,REP,3035,0,320,8266,Delhi,Cochin,12/06/2019
Air India,3K,3021,SIN,3316,RGN,3239,0,320,12392,Delhi,Cochin,18/05/2019
Jet Airways,3K,3021,SIN,3316,SGN,3205,0,320,13044,Kolkata,Banglore,12/06/2019
Jet Airways,3K,3021,SIN,3316,SWA,4302,0,320,12898,Delhi,Cochin,21/05/2019
Jet Airways,3K,3021,SIN,3316,TPE,2276,0,320,12242,Delhi,Cochin,21/03/2019
IndiGo,3K,3021,SWA,4302,SIN,3316,0,320,3943,Banglore,Delhi,18/05/2019
Vistara,3K,3021,TPE,2276,KIX,3992,0,320,11105,Kolkata,Banglore,24/03/2019
Jet Airways,3K,3021,TPE,2276,SIN,3316,0,320,14388,Kolkata,Banglore,12/05/2019
Jet Airways,3L,2916,ACH,1679,EBA,1558,0,DH3,13014,Delhi,Cochin,18/05/2019
Multiple carriers,3L,2916,DRS,338,ZRH,1678,0,DH3,15411,Delhi,Cochin,6/03/2019
Jet Airways,3L,2916,DUS,345,FDH,382,0,DH3,16289,Delhi,Cochin,9/03/2019
IndiGo,3L,2916,EBA,1558,ACH,1679,0,DH3,6442,Delhi,Cochin,15/05/2019
Jet Airways,3L,2916,EBA,1558,FDH,382,0,DH3,10844,Kolkata,Banglore,18/05/2019
Jet Airways,3L,2916,EBA,1558,MUC,346,0,DH3,5678,Mumbai,Hyderabad,18/05/2019
IndiGo,3L,2916,EBA,1558,ZRH,1678,0,DH3,6906,Banglore,Delhi,12/04/2019
SpiceJet,3L,2916,FDH,382,DUS,345,0,DH3,3543,Chennai,Kolkata,21/05/2019
Jet Airways,3L,2916,FDH,382,EBA,1558,0,DH3,14714,Delhi,Cochin,6/06/2019
Vistara Premium economy,3L,2916,FDH,382,HAM,342,0,AT7,11793,Banglore,New Delhi,03/03/2019
Multiple carriers,3L,2916,FDH,382,OLB,1520,0,AT7,14323,Delhi,Cochin,15/05/2019
SpiceJet,3L,2916,FDH,382,TXL,351,0,AT7,3971,Banglore,Delhi,9/04/2019
Vistara,3L,2916,FDH,382,ZAD,1209,0,AT7,8452,Kolkata,Banglore,6/05/2019
Vistara,3L,2916,FMM,3986,NAP,1561,0,AT7,5403,Banglore,Delhi,12/04/2019
Multiple carriers,3L,2916,GRZ,1609,ZRH,1678,0,DH3,13727,Delhi,Cochin,9/05/2019
Air India,3L,2916,HAM,342,FDH,382,0,AT7,12639,Kolkata,Banglore,1/04/2019
Jet Airways,3L,2916,MUC,346,EBA,1558,0,DH3,5198,Banglore,Delhi,18/04/2019
Vistara,3L,2916,NAP,1561,FMM,3986,0,AT7,4878,Banglore,Delhi,1/06/2019
Jet Airways,3L,2916,OLB,1520,FDH,382,0,AT7,12373,Delhi,Cochin,18/05/2019
Multiple carriers,3L,2916,SZG,1612,ZRH,1678,0,DH3,8552,Delhi,Cochin,3/03/2019
Vistara,3L,2916,TXL,351,FDH,382,0,AT7,6741,Delhi,Cochin,21/04/2019
Multiple carriers,3L,2916,ZAD,1209,FDH,382,0,AT7,6481,Delhi,Cochin,9/04/2019
Multiple carriers,3L,2916,ZRH,1678,DRS,338,0,DH3,7354,Delhi,Cochin,6/06/2019
Air India,3L,2916,ZRH,1678,EBA,1558,0,DH3,5228,Banglore,Delhi,21/04/2019
Jet Airways,3L,2916,ZRH,1678,GRZ,1609,0,DH3,10844,Kolkata,Banglore,12/05/2019
IndiGo,3L,2916,ZRH,1678,SZG,1612,0,DH3,6347,Delhi,Cochin,18/05/2019
Air India,3M,20710,ATL,3682,LWB,6958,0,SF3,5013,Banglore,New Delhi,15/03/2019
Jet Airways,3M,20710,ATL,3682,MCN,3754,0,SF3,9663,Kolkata,Banglore,9/06/2019
IndiGo,3M,20710,ATL,3682,MEI,4335,0,SF3,4823,Banglore,Delhi,6/04/2019
Air India,3M,20710,ATL,3682,MSL,5756,0,SF3,13381,Delhi,Cochin,24/06/2019
SpiceJet,3M,20710,ATL,3682,PIB,5759,0,SF3,3543,Chennai,Kolkata,1/06/2019
Jet Airways,3M,20710,ATL,3682,TUP,5773,0,SF3,9663,Kolkata,Banglore,15/05/2019
Jet Airways,3M,20710,BIM,1937,FLL,3533,0,SF3,7064,Kolkata,Banglore,1/04/2019
Jet Airways,3M,20710,ELH,1943,FLL,3533,0,SF3,10262,Delhi,Cochin,9/06/2019
Air India,3M,20710,ELH,1943,PBI,3722,0,SF3,13013,Delhi,Cochin,1/06/2019
Jet Airways,3M,20710,EYW,3875,FLL,3533,0,SF3,15339,Delhi,Cochin,27/06/2019
GoAir,3M,20710,EYW,3875,RSW,3793,0,SF3,4937,Banglore,Delhi,18/04/2019
IndiGo,3M,20710,EYW,3875,TPA,3646,0,SF3,6818,Delhi,Cochin,6/06/2019
Air India,3M,20710,FLL,3533,BIM,1937,0,SF3,10441,Delhi,Cochin,18/05/2019
Jet Airways,3M,20710,FLL,3533,ELH,1943,0,SF3,5177,Delhi,Cochin,3/04/2019
IndiGo,3M,20710,FLL,3533,EYW,3875,0,SF3,3858,Chennai,Kolkata,27/06/2019
IndiGo,3M,20710,FLL,3533,FPO,1948,0,SF3,6534,Kolkata,Banglore,18/05/2019
Multiple carriers,3M,20710,FLL,3533,GGT,1941,0,SF3,6795,Delhi,Cochin,15/06/2019
Multiple carriers,3M,20710,FLL,3533,GHB,1944,0,SF3,9736,Delhi,Cochin,3/06/2019
Jet Airways,3M,20710,FLL,3533,MCO,3878,0,SF3,7229,Banglore,Delhi,1/05/2019
SpiceJet,3M,20710,FLL,3533,MHH,1930,0,SF3,4957,Delhi,Cochin,24/04/2019
IndiGo,3M,20710,FLL,3533,TCB,1934,0,SF3,7648,Banglore,New Delhi,09/03/2019
SpiceJet,3M,20710,FLL,3533,TPA,3646,0,SF3,3873,Kolkata,Banglore,15/06/2019
Jet Airways,3M,20710,FPO,1948,FLL,3533,0,SF3,14388,Kolkata,Banglore,12/05/2019
IndiGo,3M,20710,GGT,1941,FLL,3533,0,SF3,5618,Kolkata,Banglore,6/03/2019
Multiple carriers,3M,20710,GGT,1941,GHB,1944,0,SF3,7408,Delhi,Cochin,9/06/2019
Air Asia,3M,20710,GHB,1944,FLL,3533,0,SF3,13774,Delhi,Cochin,3/03/2019
Vistara,3M,20710,GLH,6130,TUP,5773,0,SF3,4668,Banglore,Delhi,3/05/2019
Jet Airways,3M,20710,GNV,3472,MCO,3878,0,SF3,13082,Delhi,Cochin,21/03/2019
Air India,3M,20710,GNV,3472,TPA,3646,0,SF3,8669,Delhi,Cochin,3/06/2019
IndiGo,3M,20710,JAX,3712,MHH,1930,0,SF3,6316,Delhi,Cochin,24/06/2019
Jet Airways,3M,20710,JAX,3712,TPA,3646,0,SF3,12583,Delhi,Cochin,6/03/2019
Vistara,3M,20710,LWB,6958,ATL,3682,0,SF3,7923,Banglore,New Delhi,09/03/2019
GoAir,3M,20710,MCN,3754,ATL,3682,0,SF3,7378,Delhi,Cochin,3/03/2019
Vistara,3M,20710,MCN,3754,MCO,3878,0,SF3,4878,Banglore,Delhi,3/06/2019
Jet Airways,3M,20710,MCO,3878,FLL,3533,0,SF3,10844,Kolkata,Banglore,18/05/2019
Jet Airways,3M,20710,MCO,3878,GNV,3472,0,SF3,7229,Banglore,Delhi,3/04/2019
SpiceJet,3M,20710,MCO,3878,MCN,3754,0,SF3,6297,Delhi,Cochin,21/05/2019
Jet Airways,3M,20710,MCO,3878,MHH,1930,0,SF3,8529,Kolkata,Banglore,12/06/2019
Multiple carriers,3M,20710,MCO,3878,PNS,3564,0,SF3,13727,Delhi,Cochin,18/05/2019
SpiceJet,3M,20710,MCO,3878,RSW,3793,0,SF3,6643,Kolkata,Banglore,24/05/2019
Multiple carriers,3M,20710,MCO,3878,TLH,3698,0,SF3,10197,Delhi,Cochin,9/05/2019
SpiceJet,3M,20710,MEI,4335,ATL,3682,0,SF3,4911,Kolkata,Banglore,21/04/2019
IndiGo,3M,20710,MHH,1930,FLL,3533,0,SF3,6482,Chennai,Kolkata,6/03/2019
Jet Airways,3M,20710,MHH,1930,JAX,3712,0,SF3,26890,Banglore,New Delhi,01/03/2019
IndiGo,3M,20710,MHH,1930,MCO,3878,0,SF3,3717,Kolkata,Banglore,18/05/2019
IndiGo,3M,20710,MHH,1930,PBI,3722,0,SF3,3597,Chennai,Kolkata,1/06/2019
Air India,3M,20710,MSL,5756,ATL,3682,0,SF3,10846,Banglore,New Delhi,18/03/2019
Air India,3M,20710,PBI,3722,ELH,1943,0,SF3,14069,Banglore,New Delhi,01/03/2019
Jet Airways,3M,20710,PBI,3722,MHH,1930,0,SF3,5177,Delhi,Cochin,1/04/2019
Air India,3M,20710,PBI,3722,TPA,3646,0,SF3,14641,Delhi,Cochin,6/03/2019
IndiGo,3M,20710,PIB,5759,ATL,3682,0,SF3 ,6442,Delhi,Cochin,6/06/2019
Air India,3M,20710,PNS,3564,MCO,3878,0,SF3,5704,Delhi,Cochin,21/03/2019
Jet Airways,3M,20710,PNS,3564,TPA,3646,0,SF3,9663,Kolkata,Banglore,6/05/2019
Jet Airways,3M,20710,RSW,3793,EYW,3875,0,SF3,14714,Delhi,Cochin,6/06/2019
Jet Airways,3M,20710,RSW,3793,MCO,3878,0,SF3,5406,Delhi,Cochin,1/04/2019
Vistara,3M,20710,TCB,1934,FLL,3533,0,SF3,8610,Kolkata,Banglore,15/05/2019
Jet Airways,3M,20710,TLH,3698,MCO,3878,0,SF3,14237,Delhi,Cochin,12/06/2019
IndiGo,3M,20710,TLH,3698,TPA,3646,0,SF3,4823,Banglore,Delhi,9/06/2019
IndiGo,3M,20710,TPA,3646,EYW,3875,0,SF3,2227,Mumbai,Hyderabad,27/03/2019
Jet Airways,3M,20710,TPA,3646,FLL,3533,0,SF3,12373,Delhi,Cochin,18/05/2019
Air India,3M,20710,TPA,3646,GNV,3472,0,SF3,8372,Delhi,Cochin,6/06/2019
Jet Airways,3M,20710,TPA,3646,JAX,3712,0,SF3,17024,Delhi,Cochin,3/03/2019
Air India,3M,20710,TPA,3646,PBI,3722,0,SF3,3100,Mumbai,Hyderabad,27/05/2019
Jet Airways,3M,20710,TPA,3646,PNS,3564,0,SF3,14053,Delhi,Cochin,9/03/2019
IndiGo,3M,20710,TPA,3646,TLH,3698,0,SF3,3540,Chennai,Kolkata,9/05/2019
Vistara,3M,20710,TUP,5773,ATL,3682,0,SF3 ,9345,Kolkata,Banglore,21/05/2019
Jet Airways,3M,20710,TUP,5773,GLH,6130,0,SF3,10368,Delhi,Cochin,1/06/2019
Jet Airways,3O,9818,AMS,580,NDR,5673,0,320,26890,Banglore,New Delhi,01/03/2019
SpiceJet,3O,9818,AMS,580,TNG,1080,0,320,5755,Mumbai,Hyderabad,9/03/2019
Jet Airways,3O,9818,BCN,1218,CMN,1074,0,320,7832,Banglore,New Delhi,21/03/2019
Jet Airways,3O,9818,BCN,1218,NDR,5673,0,320,14388,Kolkata,Banglore,6/05/2019
Air India,3O,9818,BCN,1218,TNG,1080,0,320,8839,Delhi,Cochin,27/06/2019
Air India,3O,9818,BGY,1525,CMN,1074,0,320,22096,Delhi,Cochin,3/03/2019
Vistara,3O,9818,BLQ,1538,CMN,1074,0,320,3687,Chennai,Kolkata,27/05/2019
Multiple carriers,3O,9818,BRU,302,CMN,1074,0,320,9627,Delhi,Cochin,15/05/2019
Multiple carriers,3O,9818,BRU,302,NDR,5673,0,320,13542,Delhi,Cochin,21/03/2019
IndiGo,3O,9818,BRU,302,TNG,1080,0,320,4423,Banglore,Delhi,27/04/2019
IndiGo,3O,9818,CGN,344,NDR,5673,0,320,8899,Delhi,Cochin,3/03/2019
SpiceJet,3O,9818,CMN,1074,BCN,1218,0,320,5583,Delhi,Cochin,21/04/2019
Air Asia,3O,9818,CMN,1074,BGY,1525,0,320,6752,Delhi,Cochin,27/05/2019
SpiceJet,3O,9818,CMN,1074,BLQ,1538,0,320,3543,Chennai,Kolkata,21/05/2019
Jet Airways,3O,9818,CMN,1074,BRU,302,0,320,7832,Banglore,New Delhi,21/03/2019
Air India,3O,9818,CMN,1074,CUF,1534,0,320,10991,Kolkata,Banglore,1/05/2019
Jet Airways,3O,9818,CMN,1074,LGW,502,0,320,12898,Delhi,Cochin,27/05/2019
Jet Airways,3O,9818,CMN,1074,LYS,1335,0,320,12898,Delhi,Cochin,27/05/2019
GoAir,3O,9818,CMN,1074,MPL,1359,0,320,3398,Banglore,Delhi,24/05/2019
Air India,3O,9818,CMN,1074,SAW,4317,0,320,5201,Delhi,Cochin,24/04/2019
Air India,3O,9818,CMN,1074,TLS,1273,0,320,13873,Kolkata,Banglore,6/05/2019
Air India,3O,9818,CMN,1074,TSF,1539,0,320,7384,Delhi,Cochin,15/06/2019
Jet Airways,3O,9818,CUF,1534,CMN,1074,0,320,10262,Delhi,Cochin,6/06/2019
Jet Airways,3O,9818,FEZ,1066,MPL,1359,0,320,10031,Kolkata,Banglore,24/03/2019
Jet Airways,3O,9818,LGW,502,CMN,1074,0,320,12384,Kolkata,Banglore,6/05/2019
Jet Airways,3O,9818,LGW,502,TNG,1080,0,320,7757,Kolkata,Banglore,9/05/2019
